feature_id,customer_id,feature_type,amount,start_date,end_date
486,6902,Credit Card,22245.78,2017-04-07,2020-04-06
487,728,Loan,14156.52,2022-04-22,2025-04-21
488,6941,Insurance,53088.02,2018-11-15,2020-11-14
489,3947,Loan,67542.41,2021-05-12,2022-05-12
490,7544,Overdraft,45663.23,2021-06-26,2026-06-25
491,7599,Insurance,8586.34,2023-04-22,2024-04-21
492,762,Overdraft,21449.33,2017-11-22,2018-11-22
493,7156,Overdraft,76735.86,2015-02-22,2018-02-21
494,6414,Loan,56448.98,2017-05-21,2021-05-20
495,1970,Locker,6737.03,2022-06-03,2024-06-02
496,2538,Locker,27205.97,2022-04-15,2024-04-14
497,7076,Loan,9322.39,2017-01-17,2020-01-17
498,7037,Loan,61237.02,2019-01-03,2022-01-02
499,1592,Credit Card,10954.69,2022-09-23,2024-09-22
500,4647,Loan,83264.23,2020-02-18,2025-02-16
501,4851,Locker,41143.71,2021-02-04,2026-02-03
502,7457,Insurance,53554.18,2021-12-18,2024-12-17
503,3687,Loan,31142.2,2016-12-04,2017-12-04
504,2161,Credit Card,51025.53,2019-02-23,2024-02-22
505,4152,Locker,24772.03,2023-04-29,2025-04-28
506,3191,Credit Card,78809.98,2015-06-12,2017-06-11
507,1047,Insurance,11596.61,2016-10-08,2020-10-07
508,6,Insurance,60261.84,2018-02-14,2021-02-13
509,6126,Loan,56161.76,2021-02-25,2023-02-25
510,7891,Locker,71670.75,2017-05-10,2022-05-09
511,3683,Overdraft,16645.31,2015-10-31,2016-10-30
512,3757,Locker,10599.91,2015-04-19,2019-04-18
513,7170,Insurance,56381.79,2023-12-19,2025-12-18
514,4367,Locker,76533.91,2016-07-03,2018-07-03
515,2224,Loan,7857.42,2017-06-01,2020-05-31
516,670,Locker,82648.49,2023-03-02,2024-03-01
517,2022,Credit Card,51759.59,2019-03-29,2021-03-28
518,1808,Overdraft,73676.34,2021-07-10,2025-07-09
519,6298,Locker,40898.06,2015-10-27,2017-10-26
520,445,Credit Card,58634.84,2015-02-28,2020-02-27
521,7476,Locker,76739.19,2015-04-21,2018-04-20
522,6552,Insurance,50735.87,2018-01-10,2021-01-09
523,1605,Credit Card,96028.72,2019-12-08,2022-12-07
524,2054,Credit Card,4174.34,2023-12-25,2025-12-24
525,4545,Overdraft,14862.83,2021-03-01,2026-02-28
526,4942,Credit Card,88283.02,2015-05-22,2017-05-21
527,583,Credit Card,86337.79,2022-01-02,2023-01-02
528,5972,Credit Card,89106.94,2021-07-02,2025-07-01
529,6794,Insurance,20452.56,2018-09-01,2022-08-31
530,3989,Loan,36556.16,2017-06-06,2019-06-06
531,1191,Locker,13518.84,2022-04-05,2024-04-04
532,4517,Locker,32801.38,2017-12-17,2021-12-16
533,3232,Insurance,21197.5,2019-11-13,2023-11-12
534,4737,Credit Card,59637.67,2018-04-29,2022-04-28
535,2352,Credit Card,64256.1,2015-02-16,2019-02-15
536,3852,Credit Card,49005.01,2019-07-08,2021-07-07
537,5161,Insurance,21816.76,2016-07-13,2018-07-13
538,4217,Locker,62813.09,2021-06-11,2024-06-10
539,326,Insurance,73895.28,2021-04-17,2023-04-17
540,7391,Credit Card,44118.66,2021-12-18,2024-12-17
541,5335,Insurance,26788.8,2022-04-05,2025-04-04
542,893,Loan,93389.06,2020-11-09,2021-11-09
543,6184,Insurance,60456.18,2015-07-04,2017-07-03
544,2578,Locker,97905.09,2015-06-10,2016-06-09
545,6895,Locker,47174.24,2017-10-24,2020-10-23
546,344,Locker,8380.18,2022-01-15,2025-01-14
547,7797,Credit Card,68365.38,2021-04-14,2025-04-13
548,805,Credit Card,28065.17,2020-12-08,2021-12-08
549,123,Insurance,66059.72,2018-05-05,2019-05-05
550,5759,Locker,58366.36,2015-03-07,2017-03-06
551,2009,Loan,40544.76,2020-10-23,2024-10-22
552,2165,Overdraft,85366.36,2019-03-18,2021-03-17
553,6758,Overdraft,84155.25,2017-07-28,2022-07-27
554,53,Overdraft,45215.4,2018-10-12,2020-10-11
555,3618,Overdraft,62016.44,2022-02-26,2023-02-26
556,6635,Insurance,72329.77,2020-04-03,2023-04-03
557,5359,Credit Card,82721.25,2016-03-27,2017-03-27
558,7928,Locker,78852.96,2019-05-23,2021-05-22
559,1677,Overdraft,78297.22,2016-10-02,2021-10-01
560,2557,Locker,18002.68,2015-12-12,2019-12-11
561,1966,Loan,8086.01,2023-04-20,2028-04-18
562,661,Overdraft,17357.7,2018-06-01,2021-05-31
563,6692,Overdraft,75424.56,2023-09-20,2028-09-18
564,2306,Locker,66451.47,2023-09-13,2027-09-12
565,335,Insurance,47808.53,2023-12-20,2024-12-19
566,7319,Locker,78931.87,2021-06-11,2026-06-10
567,1624,Locker,62189.18,2023-06-07,2027-06-06
568,322,Insurance,63834.94,2021-01-11,2025-01-10
569,6445,Locker,97735.68,2023-09-23,2024-09-22
570,5813,Insurance,50101.4,2020-11-04,2024-11-03
571,7830,Locker,26268.62,2023-10-26,2026-10-25
572,5251,Credit Card,10064.55,2020-02-24,2025-02-22
573,3485,Overdraft,74116.5,2023-06-25,2027-06-24
574,3809,Insurance,68329.82,2017-06-28,2019-06-28
575,6719,Locker,26245.74,2016-05-04,2017-05-04
576,3970,Credit Card,84243.24,2021-05-06,2026-05-05
577,5940,Insurance,3364.7,2020-03-26,2025-03-25
578,883,Credit Card,39322.7,2019-07-30,2023-07-29
579,159,Loan,85651.22,2017-04-05,2020-04-04
580,5703,Credit Card,61333.62,2023-07-19,2026-07-18
581,4414,Locker,21426.81,2020-01-13,2023-01-12
582,2238,Overdraft,18308.1,2020-02-21,2024-02-20
583,7469,Locker,41809.07,2020-06-12,2024-06-11
584,4354,Insurance,5482.81,2022-04-24,2026-04-23
585,2405,Credit Card,34459.94,2020-04-09,2021-04-09
586,3682,Overdraft,3549.81,2021-04-17,2022-04-17
587,6410,Locker,9675.46,2017-09-21,2022-09-20
588,956,Credit Card,47684.41,2016-01-01,2018-12-31
589,4911,Locker,59063.41,2019-12-19,2023-12-18
590,3500,Overdraft,37016.1,2022-03-09,2025-03-08
591,4735,Locker,29917.4,2018-11-07,2019-11-07
592,1430,Locker,71741.02,2023-04-30,2026-04-29
593,7225,Insurance,83373.98,2020-02-05,2025-02-03
594,1195,Credit Card,49776.29,2019-04-04,2021-04-03
595,2492,Credit Card,3079.56,2016-01-29,2017-01-28
596,6930,Locker,68850.23,2020-04-03,2022-04-03
597,5384,Overdraft,29728.81,2019-02-01,2021-01-31
598,4269,Locker,96974.64,2016-11-23,2020-11-22
599,6562,Loan,11839.08,2023-03-15,2026-03-14
600,7848,Loan,11881.46,2023-03-13,2027-03-12
601,2684,Credit Card,86184.96,2019-09-27,2022-09-26
602,4807,Insurance,77618.84,2022-12-29,2025-12-28
603,170,Locker,45695.05,2019-04-10,2024-04-08
604,7980,Locker,5350.71,2018-04-12,2022-04-11
605,6580,Overdraft,21341.43,2022-06-12,2024-06-11
606,2640,Credit Card,99672.94,2023-05-14,2027-05-13
607,1328,Overdraft,10224.19,2021-08-08,2025-08-07
608,1858,Insurance,20596.86,2020-07-18,2021-07-18
609,4545,Loan,34620.97,2021-09-06,2026-09-05
610,6466,Credit Card,72244.81,2020-11-30,2024-11-29
611,7311,Insurance,86573.68,2022-11-07,2026-11-06
612,6107,Insurance,88809.49,2015-10-23,2019-10-22
613,5925,Locker,90009.63,2016-07-05,2018-07-05
614,2543,Locker,57039.31,2018-04-07,2021-04-06
615,4783,Overdraft,10078.19,2018-05-07,2020-05-06
616,6571,Overdraft,79440.68,2018-06-30,2020-06-29
617,669,Loan,48230.77,2019-01-02,2023-01-01
618,6765,Loan,45501.74,2017-09-03,2021-09-02
619,6775,Credit Card,53317.73,2021-07-04,2025-07-03
620,380,Overdraft,83875.01,2015-02-22,2016-02-22
621,3119,Locker,51130.47,2016-10-12,2017-10-12
622,282,Insurance,90597.6,2019-10-16,2021-10-15
623,2022,Insurance,3644.08,2016-05-20,2019-05-20
624,4681,Insurance,33514.45,2017-01-16,2021-01-15
625,6469,Overdraft,76494.76,2019-06-16,2024-06-14
626,5313,Insurance,27136.12,2016-08-11,2019-08-11
627,7850,Locker,89658.53,2017-03-15,2020-03-14
628,2225,Overdraft,34370.88,2021-11-12,2023-11-12
629,5216,Locker,45019.05,2023-02-14,2027-02-13
630,5457,Insurance,16945.32,2021-03-08,2022-03-08
631,713,Credit Card,78333.25,2020-07-14,2025-07-13
632,3302,Locker,38942.8,2023-05-29,2026-05-28
633,5568,Credit Card,82081.88,2023-05-22,2025-05-21
634,6365,Overdraft,42114.95,2019-07-15,2022-07-14
635,2752,Insurance,78111.14,2018-05-10,2019-05-10
636,1194,Insurance,16262.72,2023-08-09,2026-08-08
637,3928,Locker,16579.36,2019-02-01,2024-01-31
638,6238,Insurance,3966.56,2015-08-20,2017-08-19
639,6776,Locker,46042.35,2023-03-25,2028-03-23
640,810,Overdraft,30419.02,2019-09-22,2020-09-21
641,4723,Overdraft,11305.73,2017-02-28,2018-02-28
642,5587,Overdraft,37611.26,2018-01-02,2022-01-01
643,6793,Insurance,27735.4,2019-11-20,2023-11-19
644,5184,Overdraft,96303.38,2021-07-20,2022-07-20
645,4011,Loan,43639.85,2022-03-17,2023-03-17
646,4876,Loan,97460.2,2020-06-29,2025-06-28
647,5694,Overdraft,87540.37,2017-07-02,2018-07-02
648,5057,Loan,91659.61,2017-12-29,2022-12-28
649,6216,Insurance,82688.15,2021-06-05,2026-06-04
650,1532,Insurance,17662.15,2022-07-22,2026-07-21
651,2934,Locker,72627.04,2023-05-16,2025-05-15
652,7375,Credit Card,17491.33,2023-05-16,2027-05-15
653,3531,Credit Card,34985.29,2015-06-20,2017-06-19
654,1928,Overdraft,49185.92,2022-06-14,2027-06-13
655,5664,Insurance,93898.94,2019-09-16,2023-09-15
656,2627,Locker,52610.17,2023-12-05,2027-12-04
657,1802,Locker,69427.3,2016-03-02,2018-03-02
658,1428,Credit Card,5500.26,2018-08-21,2022-08-20
659,5186,Locker,79201.78,2021-01-14,2025-01-13
660,673,Credit Card,75179.62,2017-07-19,2021-07-18
661,7718,Loan,27300.66,2020-07-27,2023-07-27
662,7809,Insurance,39099.69,2021-12-29,2024-12-28
663,2201,Credit Card,42074.24,2023-05-19,2025-05-18
664,2432,Insurance,23820.82,2016-05-24,2021-05-23
665,5129,Loan,86211.01,2023-11-04,2026-11-03
666,690,Locker,3661.95,2022-05-09,2023-05-09
667,3726,Overdraft,16629.61,2018-05-09,2021-05-08
668,2432,Insurance,80910.07,2015-10-03,2016-10-02
669,5973,Overdraft,76655.0,2021-06-02,2025-06-01
670,2622,Credit Card,56735.05,2022-07-23,2025-07-22
671,2495,Credit Card,23746.24,2018-12-21,2021-12-20
672,965,Locker,22086.45,2023-11-09,2027-11-08
673,3273,Overdraft,69449.28,2015-02-05,2016-02-05
674,348,Insurance,78429.0,2023-10-15,2028-10-13
675,7158,Loan,7801.81,2022-05-10,2027-05-09
676,6051,Loan,73974.73,2023-06-23,2028-06-21
677,1971,Insurance,53319.17,2023-07-07,2024-07-06
678,1344,Insurance,32883.01,2016-04-28,2020-04-27
679,2095,Credit Card,20394.65,2020-02-22,2025-02-20
680,7302,Locker,86166.18,2023-09-14,2028-09-12
681,7630,Insurance,48682.23,2015-06-06,2017-06-05
682,3333,Insurance,81699.22,2015-10-14,2016-10-13
683,7811,Insurance,24826.3,2017-05-28,2020-05-27
684,6096,Loan,4549.98,2015-03-05,2016-03-04
685,2270,Overdraft,91918.79,2017-01-19,2020-01-19
686,1370,Loan,40833.9,2016-05-10,2020-05-09
687,1138,Loan,47110.3,2023-05-09,2027-05-08
688,113,Locker,40608.19,2022-02-09,2025-02-08
689,2168,Locker,19631.04,2020-09-08,2024-09-07
690,7510,Overdraft,54513.86,2022-11-27,2027-11-26
691,5073,Loan,34685.9,2016-11-21,2018-11-21
692,5893,Loan,68302.26,2018-06-20,2020-06-19
693,6263,Credit Card,50509.73,2015-11-30,2016-11-29
694,3857,Loan,37255.27,2020-08-14,2024-08-13
695,2861,Locker,21345.42,2021-11-18,2022-11-18
696,4341,Insurance,23434.73,2020-10-21,2025-10-20
697,3121,Loan,99322.65,2016-09-06,2021-09-05
698,1875,Credit Card,35656.35,2018-07-05,2021-07-04
699,2493,Credit Card,38829.76,2018-02-28,2021-02-27
700,6217,Locker,10847.03,2023-09-02,2024-09-01
701,2212,Loan,2145.35,2020-06-25,2021-06-25
702,3770,Insurance,88881.15,2021-06-29,2023-06-29
703,1205,Overdraft,77528.97,2015-05-14,2020-05-12
704,5132,Loan,45519.24,2023-03-06,2028-03-04
705,3390,Overdraft,67016.03,2023-12-22,2026-12-21
706,7964,Locker,48382.54,2018-01-27,2020-01-27
707,3541,Loan,36133.55,2017-12-26,2022-12-25
708,128,Overdraft,62323.53,2022-08-16,2025-08-15
709,1478,Insurance,62786.28,2018-05-16,2021-05-15
710,4520,Overdraft,53683.91,2019-10-18,2024-10-16
711,1497,Loan,93146.51,2019-02-11,2024-02-10
712,2327,Loan,44795.54,2021-10-14,2025-10-13
713,4955,Loan,64581.47,2019-10-08,2020-10-07
714,3590,Insurance,69538.79,2023-08-19,2024-08-18
715,4421,Overdraft,24373.55,2021-03-27,2026-03-26
716,1414,Locker,83655.02,2019-01-18,2024-01-17
717,2931,Credit Card,24932.93,2020-07-17,2022-07-17
718,7186,Locker,24906.57,2015-02-07,2019-02-06
719,3056,Locker,48860.02,2018-04-17,2021-04-16
720,248,Credit Card,50518.52,2019-07-10,2021-07-09
721,603,Credit Card,34457.45,2023-08-09,2026-08-08
722,5469,Loan,6548.27,2018-08-01,2021-07-31
723,4531,Insurance,87653.64,2016-01-23,2017-01-22
724,4638,Insurance,46009.09,2016-11-18,2017-11-18
725,5065,Insurance,48103.19,2019-09-20,2024-09-18
726,6239,Credit Card,11348.02,2018-07-05,2022-07-04
727,2892,Locker,24486.72,2017-09-27,2018-09-27
728,5783,Insurance,21048.88,2018-11-11,2023-11-10
729,223,Loan,29735.7,2019-08-23,2022-08-22
730,4020,Overdraft,66258.0,2021-10-14,2026-10-13
731,7100,Loan,5948.58,2015-08-25,2018-08-24
732,6581,Locker,56339.43,2015-12-30,2019-12-29
733,5357,Loan,72749.77,2021-04-17,2023-04-17
734,404,Locker,2099.13,2022-09-05,2027-09-04
735,5626,Credit Card,28742.35,2019-07-09,2022-07-08
736,2343,Locker,72705.66,2022-06-15,2025-06-14
737,2795,Overdraft,2741.2,2023-12-10,2025-12-09
738,14,Credit Card,80391.98,2017-06-01,2021-05-31
739,3262,Insurance,29998.49,2022-04-24,2024-04-23
740,3204,Credit Card,46969.82,2019-06-10,2020-06-09
741,1701,Insurance,59902.63,2023-12-18,2025-12-17
742,7597,Credit Card,42187.7,2016-05-13,2021-05-12
743,6465,Locker,94510.72,2020-10-28,2021-10-28
744,6791,Credit Card,51278.62,2016-08-19,2017-08-19
745,7833,Loan,70377.14,2018-11-14,2019-11-14
746,2754,Overdraft,84524.59,2021-11-11,2024-11-10
747,3337,Overdraft,92336.08,2018-07-26,2021-07-25
748,7362,Insurance,31370.77,2015-03-06,2020-03-04
749,6818,Loan,37554.33,2020-03-19,2025-03-18
750,3806,Locker,55703.89,2023-09-07,2024-09-06
751,3609,Locker,34314.65,2017-06-02,2020-06-01
752,4780,Locker,79783.19,2016-06-04,2017-06-04
753,7373,Insurance,98148.02,2017-03-23,2019-03-23
754,6814,Overdraft,48244.28,2017-02-18,2018-02-18
755,2386,Locker,79885.57,2022-12-09,2026-12-08
756,3417,Credit Card,76442.85,2021-01-13,2025-01-12
757,7982,Locker,48982.94,2023-06-01,2026-05-31
758,3,Overdraft,16228.58,2021-09-01,2024-08-31
759,4861,Overdraft,6916.91,2016-01-31,2017-01-30
760,1364,Insurance,67828.48,2016-01-23,2020-01-22
761,5540,Insurance,19340.88,2017-11-25,2022-11-24
762,2814,Insurance,73739.03,2021-11-30,2026-11-29
763,4892,Credit Card,90656.68,2020-06-22,2023-06-22
764,5377,Credit Card,59752.77,2019-06-24,2020-06-23
765,7967,Overdraft,57851.24,2019-10-29,2024-10-27
766,5712,Credit Card,67286.19,2022-10-07,2025-10-06
767,5299,Insurance,30827.8,2016-08-31,2021-08-30
768,6931,Overdraft,50022.54,2023-08-05,2024-08-04
769,2973,Loan,29228.85,2019-10-22,2020-10-21
770,6149,Overdraft,86881.24,2015-05-19,2016-05-18
771,2380,Credit Card,18223.24,2021-09-05,2024-09-04
772,2036,Credit Card,10295.46,2015-05-14,2016-05-13
773,7419,Overdraft,29616.71,2020-02-02,2021-02-01
774,2320,Overdraft,64214.35,2020-10-22,2025-10-21
775,2229,Overdraft,34532.53,2022-04-21,2023-04-21
776,1035,Overdraft,51423.79,2015-11-13,2019-11-12
777,2942,Overdraft,31310.92,2022-08-13,2024-08-12
778,167,Credit Card,45556.83,2018-04-30,2021-04-29
779,2238,Loan,2683.83,2018-10-15,2023-10-14
780,4307,Overdraft,11302.03,2018-10-17,2019-10-17
781,3037,Insurance,21817.69,2021-07-09,2023-07-09
782,1450,Insurance,69356.68,2019-11-05,2023-11-04
783,3031,Loan,26653.13,2022-09-18,2025-09-17
784,1914,Insurance,81260.5,2021-08-10,2024-08-09
785,4582,Loan,46288.32,2017-05-31,2019-05-31
786,6141,Insurance,47399.7,2023-06-24,2027-06-23
787,7426,Locker,13437.01,2015-01-10,2016-01-10
788,2976,Credit Card,5114.58,2022-11-07,2023-11-07
789,555,Locker,10221.59,2023-06-17,2027-06-16
790,6189,Locker,92315.5,2016-06-10,2018-06-10
791,834,Loan,91585.6,2019-01-17,2022-01-16
792,3783,Credit Card,14963.1,2019-01-21,2024-01-20
793,5668,Loan,7758.78,2019-01-24,2020-01-24
794,6442,Insurance,23493.79,2022-06-04,2026-06-03
795,1380,Insurance,53099.0,2020-05-26,2021-05-26
796,6400,Credit Card,61554.95,2021-11-23,2022-11-23
797,2113,Insurance,12995.07,2016-05-24,2019-05-24
798,6433,Credit Card,80943.41,2017-06-08,2018-06-08
799,85,Credit Card,58077.58,2017-12-31,2022-12-30
800,6573,Credit Card,16974.36,2016-02-02,2018-02-01
801,7345,Credit Card,7948.25,2017-07-19,2020-07-18
802,3025,Insurance,68349.38,2020-07-17,2024-07-16
803,2787,Loan,22740.44,2020-03-05,2024-03-04
804,7063,Overdraft,69363.99,2018-07-27,2020-07-26
805,7943,Credit Card,70529.78,2022-10-02,2026-10-01
806,4107,Locker,79788.54,2015-07-08,2019-07-07
807,6283,Loan,5998.2,2020-10-02,2023-10-02
808,5111,Overdraft,10235.31,2021-11-29,2026-11-28
809,4243,Credit Card,50120.98,2022-03-27,2024-03-26
810,3130,Insurance,71721.79,2023-07-18,2024-07-17
811,3729,Loan,79649.05,2020-08-19,2022-08-19
812,3435,Insurance,3731.52,2020-01-05,2021-01-04
813,149,Insurance,86707.66,2017-05-26,2022-05-25
814,5480,Credit Card,58189.97,2019-03-11,2024-03-09
815,6001,Credit Card,32892.82,2015-10-08,2016-10-07
816,1085,Overdraft,47471.12,2023-12-19,2025-12-18
817,1778,Credit Card,98087.8,2016-07-12,2017-07-12
818,5016,Overdraft,8070.7,2016-11-09,2018-11-09
819,2969,Loan,8535.9,2023-10-21,2025-10-20
820,2570,Loan,15767.16,2021-07-24,2025-07-23
821,7726,Insurance,22362.52,2017-02-01,2021-01-31
822,78,Loan,53799.57,2018-09-26,2019-09-26
823,2001,Credit Card,42885.25,2020-08-25,2021-08-25
824,2042,Overdraft,91666.51,2016-03-13,2017-03-13
825,6849,Overdraft,64276.15,2018-07-25,2021-07-24
826,5342,Locker,81790.51,2015-06-20,2020-06-18
827,1894,Insurance,16190.53,2021-05-23,2025-05-22
828,4647,Locker,20193.64,2016-01-10,2017-01-09
829,7904,Credit Card,57464.85,2021-04-26,2023-04-26
830,2500,Insurance,56419.94,2021-03-17,2022-03-17
831,1179,Insurance,53447.3,2020-09-09,2023-09-09
832,7500,Credit Card,35783.25,2020-06-23,2022-06-23
833,1283,Locker,79608.36,2018-11-03,2019-11-03
834,521,Credit Card,52364.62,2022-09-02,2023-09-02
835,2616,Locker,85915.6,2020-06-05,2023-06-05
836,2749,Overdraft,17066.56,2022-06-19,2026-06-18
837,3008,Insurance,56836.58,2022-05-31,2027-05-30
838,6966,Loan,8163.1,2023-04-26,2027-04-25
839,3731,Loan,26675.11,2017-12-22,2019-12-22
840,3247,Insurance,89666.59,2022-07-21,2025-07-20
841,1025,Loan,56878.69,2021-12-18,2023-12-18
842,7089,Credit Card,30551.89,2021-02-09,2023-02-09
843,1609,Credit Card,89674.82,2020-02-04,2024-02-03
844,7060,Credit Card,30803.01,2020-03-15,2023-03-15
845,6932,Overdraft,64861.29,2018-04-23,2023-04-22
846,5961,Credit Card,29278.13,2018-11-11,2019-11-11
847,7384,Credit Card,53997.92,2015-12-29,2020-12-27
848,5337,Overdraft,68591.83,2015-06-10,2020-06-08
849,1710,Credit Card,96139.61,2019-12-17,2024-12-15
850,5857,Locker,78361.95,2022-03-13,2023-03-13
851,1517,Credit Card,10200.36,2015-10-11,2018-10-10
852,4939,Credit Card,71006.0,2015-04-05,2019-04-04
853,6405,Locker,93387.14,2019-10-29,2022-10-28
854,3525,Insurance,22211.92,2019-04-30,2021-04-29
855,7101,Locker,2380.79,2020-06-24,2025-06-23
856,7428,Loan,61089.75,2017-10-24,2022-10-23
857,4349,Credit Card,40925.75,2018-03-31,2021-03-30
858,2512,Insurance,2244.49,2021-11-25,2023-11-25
859,3664,Credit Card,55124.77,2020-10-31,2021-10-31
860,1154,Credit Card,64044.07,2021-11-14,2023-11-14
861,6644,Insurance,64709.01,2020-10-08,2021-10-08
862,241,Loan,55958.6,2018-12-20,2020-12-19
863,1820,Locker,22265.39,2018-03-17,2023-03-16
864,5226,Locker,15474.94,2021-01-13,2026-01-12
865,7827,Overdraft,29559.74,2018-04-07,2019-04-07
866,5268,Locker,64900.77,2017-03-24,2019-03-24
867,6081,Locker,88862.71,2015-08-14,2019-08-13
868,1345,Insurance,12280.0,2019-05-22,2020-05-21
869,2940,Locker,62829.07,2022-10-06,2023-10-06
870,1716,Overdraft,94357.11,2022-09-06,2023-09-06
871,1387,Locker,62635.26,2017-03-08,2021-03-07
872,2938,Credit Card,51455.06,2016-08-11,2020-08-10
873,2123,Locker,54504.71,2019-07-16,2024-07-14
874,2513,Locker,89362.1,2017-09-01,2021-08-31
875,7498,Insurance,54180.53,2016-04-13,2017-04-13
876,7818,Loan,96469.77,2022-02-15,2027-02-14
877,3877,Locker,93928.59,2015-11-26,2019-11-25
878,5432,Locker,86830.52,2015-06-22,2019-06-21
879,4452,Loan,99322.05,2018-01-14,2020-01-14
880,7617,Overdraft,89328.66,2016-01-06,2017-01-05
881,5934,Overdraft,10651.85,2019-07-07,2020-07-06
882,7797,Credit Card,6812.52,2020-08-29,2024-08-28
883,2768,Loan,97805.32,2021-11-01,2024-10-31
884,6472,Credit Card,78874.69,2019-05-27,2021-05-26
885,970,Overdraft,45243.87,2023-10-09,2028-10-07
886,5516,Credit Card,51893.08,2016-03-23,2019-03-23
887,2158,Overdraft,72129.37,2022-10-17,2024-10-16
888,433,Locker,7358.27,2016-08-01,2018-08-01
889,7678,Locker,82863.56,2022-07-16,2026-07-15
890,2825,Overdraft,19906.74,2017-01-21,2018-01-21
891,6750,Credit Card,96675.18,2022-12-25,2026-12-24
892,294,Insurance,13357.13,2023-02-01,2027-01-31
893,4347,Insurance,55707.93,2017-09-15,2018-09-15
894,2069,Locker,53654.33,2018-07-22,2019-07-22
895,3454,Loan,22756.28,2018-10-15,2022-10-14
896,368,Overdraft,21004.99,2023-02-10,2024-02-10
897,821,Credit Card,94884.51,2018-10-04,2021-10-03
898,1833,Insurance,40238.52,2016-07-15,2021-07-14
899,3661,Loan,59701.34,2018-05-31,2019-05-31
900,1748,Locker,94647.74,2021-12-10,2023-12-10
901,7805,Overdraft,61637.73,2022-05-12,2027-05-11
902,478,Loan,45524.95,2016-07-02,2018-07-02
903,3957,Locker,53916.51,2017-10-07,2021-10-06
904,7296,Credit Card,26249.79,2020-09-24,2023-09-24
905,6224,Insurance,25556.25,2015-06-22,2016-06-21
906,2537,Locker,23950.21,2019-02-21,2024-02-20
907,810,Locker,73832.99,2023-08-20,2026-08-19
908,737,Loan,30023.78,2023-09-18,2024-09-17
909,1926,Loan,43172.97,2016-11-01,2021-10-31
910,1562,Loan,34334.55,2015-04-10,2020-04-08
911,7263,Credit Card,63105.33,2023-05-21,2026-05-20
912,2110,Loan,73604.1,2018-05-31,2022-05-30
913,5673,Locker,52696.58,2015-06-18,2018-06-17
914,965,Loan,14623.19,2015-02-06,2020-02-05
915,6349,Credit Card,59276.23,2017-05-07,2019-05-07
916,1830,Locker,12750.63,2019-12-31,2021-12-30
917,4387,Locker,27114.83,2015-06-06,2017-06-05
918,4699,Credit Card,9059.16,2021-11-19,2022-11-19
919,3269,Insurance,76877.7,2016-04-03,2020-04-02
920,3358,Loan,13196.98,2019-09-03,2024-09-01
921,7978,Credit Card,39749.05,2018-08-29,2019-08-29
922,5995,Overdraft,56195.98,2017-08-10,2021-08-09
923,5009,Loan,41674.02,2018-07-09,2021-07-08
924,2254,Insurance,6432.7,2018-11-05,2021-11-04
925,1411,Loan,66957.24,2021-07-13,2026-07-12
926,868,Locker,52730.26,2015-12-07,2019-12-06
927,4498,Insurance,94471.85,2023-02-07,2027-02-06
928,6593,Insurance,36824.58,2018-05-10,2022-05-09
929,270,Locker,94660.47,2022-04-08,2026-04-07
930,896,Overdraft,47970.05,2021-07-03,2022-07-03
931,648,Credit Card,6326.64,2015-06-20,2016-06-19
932,1276,Credit Card,13090.06,2023-09-25,2027-09-24
933,5544,Locker,46010.43,2023-12-21,2024-12-20
934,6451,Overdraft,31545.58,2021-02-24,2025-02-23
