transaction_id,customer_id,amount,transaction_type,transaction_date,mode_of_transaction
536,5833,97472.14,Debit,2020-06-24,Cash
537,3887,11753.92,Credit,2023-04-22,Debit Card
538,2707,56325.64,Debit,2024-10-10,Debit Card
539,2938,49337.2,Credit,2023-06-17,Cheque
540,2600,28162.72,Credit,2022-01-14,Debit Card
541,5504,76770.1,Credit,2022-03-10,Cash
542,6392,33385.0,Credit,2022-04-05,Debit Card
543,3422,92153.89,Credit,2021-08-12,Online Transfer
544,941,68584.84,Credit,2022-12-19,Cheque
545,696,44687.24,Debit,2023-08-03,UPI
546,2744,26923.46,Debit,2020-01-30,UPI
547,7725,38842.41,Credit,2021-11-16,Cheque
548,2955,11927.39,Debit,2021-08-07,Online Transfer
549,2037,61831.07,Credit,2022-05-28,Online Transfer
550,5676,48839.75,Credit,2021-08-29,Debit Card
551,6815,44881.53,Credit,2021-09-07,UPI
552,3944,12879.81,Debit,2023-09-26,UPI
553,7932,1537.92,Credit,2023-08-21,UPI
554,882,3043.32,Credit,2022-12-02,UPI
555,1820,89375.14,Debit,2024-02-23,Cash
556,1550,11908.54,Credit,2021-02-06,Debit Card
557,580,65680.97,Credit,2024-11-10,Cash
558,660,47194.54,Credit,2023-08-19,Cash
559,2256,54462.62,Credit,2020-09-04,Online Transfer
560,867,101.38,Debit,2024-07-18,Online Transfer
561,162,27965.41,Debit,2024-05-19,Debit Card
562,1881,307.03,Credit,2023-09-30,Cheque
563,147,55512.41,Credit,2023-01-28,Debit Card
564,5625,87831.66,Debit,2023-12-09,UPI
565,7095,48928.6,Credit,2023-10-08,Cheque
566,1358,83894.35,Debit,2021-03-05,UPI
567,4984,73141.18,Debit,2023-09-12,Cash
568,955,72446.22,Credit,2023-10-04,Online Transfer
569,5468,29165.07,Credit,2020-07-20,Online Transfer
570,2071,80923.68,Credit,2024-06-06,UPI
571,39,45918.54,Debit,2020-06-11,UPI
572,6609,3425.88,Credit,2021-10-10,Debit Card
573,6102,92667.12,Debit,2023-01-21,Debit Card
574,7761,19731.73,Credit,2020-03-07,UPI
575,4471,13536.19,Debit,2024-05-13,Cash
576,2878,30490.49,Credit,2024-06-07,Cash
577,6285,13740.64,Credit,2021-07-19,Cash
578,2658,94330.76,Debit,2024-12-09,UPI
579,6618,75369.43,Debit,2022-08-28,UPI
580,5316,13881.81,Debit,2020-02-15,Online Transfer
581,5575,12533.03,Debit,2020-03-19,UPI
582,1172,53729.48,Credit,2022-06-29,Online Transfer
583,1777,90069.17,Credit,2024-09-24,Cheque
584,123,69087.75,Credit,2020-03-19,Cash
585,3959,54952.39,Credit,2022-04-09,Cash
586,2588,78804.7,Credit,2022-05-09,Debit Card
587,7575,9108.63,Debit,2024-07-22,Cheque
588,2720,10996.52,Debit,2024-01-20,Cash
589,5339,82809.92,Credit,2020-10-05,Online Transfer
590,2065,44366.11,Debit,2023-04-11,UPI
591,5354,51201.54,Debit,2023-11-12,Cheque
592,6102,54858.33,Credit,2020-12-12,UPI
593,3771,35132.54,Credit,2020-07-26,Cheque
594,3008,82997.87,Debit,2022-08-23,Cheque
595,4086,20361.4,Debit,2023-12-22,UPI
596,2830,75743.62,Credit,2024-03-16,Cheque
597,5281,69654.54,Credit,2022-10-12,Cheque
598,1432,91544.98,Credit,2020-08-12,Online Transfer
599,5617,11978.18,Credit,2022-07-04,UPI
600,5689,93015.59,Credit,2021-03-17,Cheque
601,1062,11590.2,Debit,2021-02-28,Cash
602,3541,27257.72,Credit,2024-09-10,Debit Card
603,599,26518.4,Debit,2023-03-08,Debit Card
604,3832,71785.98,Debit,2024-07-24,UPI
605,2091,66473.71,Debit,2023-05-24,Cash
606,1759,71975.24,Debit,2021-01-16,Online Transfer
607,2542,8023.51,Debit,2023-10-11,Cheque
608,6663,35913.77,Debit,2023-07-13,UPI
609,5290,22094.65,Debit,2024-12-19,Online Transfer
610,2875,2481.72,Credit,2020-10-20,Cheque
611,2639,88339.33,Debit,2020-03-25,Cheque
612,4455,35344.55,Credit,2022-05-09,Online Transfer
613,6149,77402.01,Credit,2020-05-12,UPI
614,6922,75400.95,Credit,2024-01-27,Online Transfer
615,180,58689.26,Debit,2024-11-15,Cheque
616,3022,30726.81,Credit,2022-12-22,Cheque
617,6410,33922.44,Debit,2020-07-18,Online Transfer
618,997,83725.64,Credit,2024-03-11,Cheque
619,953,23594.29,Debit,2021-02-12,Cash
620,1993,54133.84,Credit,2021-03-01,Debit Card
621,6107,90600.8,Credit,2023-10-21,Online Transfer
622,2601,37977.17,Credit,2023-02-04,Cheque
623,607,53928.93,Debit,2022-07-23,Cheque
624,7848,42301.61,Debit,2020-02-27,Online Transfer
625,4941,76229.8,Credit,2023-08-23,Debit Card
626,4188,97592.48,Credit,2021-07-09,Cheque
627,7121,56274.83,Credit,2023-04-18,Cheque
628,6287,76904.07,Debit,2024-02-21,Debit Card
629,4561,70623.87,Credit,2023-11-18,UPI
630,3472,88307.5,Debit,2020-06-29,Cheque
631,7197,57454.38,Debit,2024-01-03,Debit Card
632,294,82185.27,Debit,2024-05-12,UPI
633,1615,47107.54,Debit,2021-10-14,Online Transfer
634,6441,44151.09,Credit,2020-06-02,UPI
635,4419,78731.83,Credit,2020-07-18,Cash
636,764,91505.61,Debit,2024-09-14,Cheque
637,7402,53303.05,Credit,2024-09-23,Debit Card
638,6441,44638.75,Debit,2020-10-21,Cash
639,6884,42545.38,Credit,2024-07-25,UPI
640,7933,41668.99,Credit,2023-11-18,UPI
641,857,51994.6,Debit,2024-01-11,Cheque
642,3262,68480.02,Debit,2023-08-01,Online Transfer
643,3858,38302.54,Credit,2023-05-13,Cash
644,1070,11511.19,Debit,2020-10-11,Online Transfer
645,6327,94214.7,Debit,2022-11-17,Debit Card
646,7588,70556.68,Credit,2024-04-12,Debit Card
647,6914,17456.47,Debit,2023-04-27,Online Transfer
648,2995,16049.64,Debit,2024-04-15,Debit Card
649,2356,54183.57,Debit,2021-09-26,UPI
650,6507,4805.56,Debit,2020-09-18,Cash
651,6346,34222.86,Debit,2021-04-12,Online Transfer
652,1167,91335.05,Credit,2023-10-19,Online Transfer
653,2069,31250.81,Credit,2023-07-26,Online Transfer
654,3829,69841.1,Debit,2024-08-26,UPI
655,3241,58730.41,Debit,2020-04-26,Debit Card
656,5054,62473.88,Credit,2020-06-09,Cheque
657,3158,50714.37,Debit,2023-07-14,Online Transfer
658,4824,53682.81,Debit,2021-03-15,UPI
659,5127,13717.87,Debit,2021-01-04,Debit Card
660,4123,86828.38,Debit,2024-01-16,Cash
661,5402,94869.71,Credit,2022-05-17,Online Transfer
662,7267,80100.19,Credit,2023-04-11,Cash
663,2004,94164.75,Debit,2024-04-30,Debit Card
664,5874,93593.67,Credit,2022-08-27,Debit Card
665,2027,43354.18,Debit,2020-04-04,Online Transfer
666,6619,68384.05,Debit,2023-10-04,Debit Card
667,6010,53397.69,Debit,2024-05-01,UPI
668,4840,56091.67,Credit,2022-09-29,Cheque
669,3344,38395.21,Debit,2021-12-14,Cash
670,4891,90805.17,Credit,2024-08-22,Online Transfer
671,6274,26773.5,Credit,2021-04-08,Debit Card
672,6611,76900.33,Credit,2020-07-30,Debit Card
673,318,31185.16,Debit,2024-09-16,Debit Card
674,4676,62565.69,Debit,2024-10-22,Online Transfer
675,6708,14966.07,Credit,2024-06-21,Debit Card
676,4649,27356.9,Credit,2022-08-15,Online Transfer
677,3927,42564.29,Credit,2021-08-10,Cheque
678,7177,30303.51,Credit,2021-09-06,Cash
679,2567,75832.73,Debit,2024-09-24,Debit Card
680,5426,43675.87,Credit,2024-10-18,UPI
681,6833,15032.51,Debit,2024-03-10,Cheque
682,3739,30878.66,Credit,2024-04-28,Cash
683,5114,12672.63,Credit,2022-02-03,Cheque
684,6180,49903.98,Credit,2024-01-11,UPI
685,5020,34757.15,Credit,2022-11-13,Cash
686,1252,85986.79,Credit,2022-08-07,Cheque
687,5220,92036.9,Debit,2023-09-22,UPI
688,1494,72152.46,Debit,2022-05-20,Debit Card
689,5815,65460.05,Debit,2020-05-22,Online Transfer
690,2368,19180.3,Debit,2023-11-24,Cash
691,7160,31542.95,Credit,2022-02-08,Cash
692,1824,44650.06,Debit,2022-04-02,Cash
693,5772,72500.13,Credit,2022-01-27,UPI
694,265,49634.82,Credit,2021-11-29,Cheque
695,6047,48963.17,Debit,2024-11-28,UPI
696,1425,18272.16,Credit,2023-05-21,UPI
697,1095,25279.39,Credit,2021-03-15,Online Transfer
698,6214,54276.39,Debit,2022-05-23,Cheque
699,4427,22824.37,Debit,2021-08-16,Cash
700,1069,30569.91,Credit,2023-05-24,Debit Card
701,2027,73147.42,Debit,2020-06-16,Cheque
702,4989,95171.01,Debit,2021-01-22,Debit Card
703,5879,1197.22,Credit,2020-01-19,Debit Card
704,163,7436.43,Credit,2023-04-07,UPI
705,4313,17437.0,Debit,2024-02-21,Cheque
706,2542,11235.45,Credit,2022-01-29,Cash
707,3766,22865.14,Debit,2024-11-19,Cash
708,7624,28459.88,Credit,2022-11-13,Cash
709,4656,66560.12,Credit,2024-10-05,UPI
710,2416,63699.52,Debit,2023-11-07,UPI
711,2758,73991.66,Credit,2024-05-29,Cash
712,4260,67955.33,Credit,2020-11-24,Online Transfer
713,4560,19483.59,Credit,2024-09-17,Cheque
714,6728,98382.9,Credit,2020-10-17,Cash
715,1732,97140.8,Credit,2020-07-11,Cheque
716,5062,17440.8,Debit,2020-11-13,Online Transfer
717,7130,47482.6,Debit,2022-04-02,Cheque
718,6034,99620.09,Debit,2024-11-07,UPI
719,4471,9533.61,Debit,2023-07-24,UPI
720,6000,15850.83,Debit,2024-09-18,UPI
721,1508,18195.77,Credit,2024-06-28,UPI
722,3476,17610.37,Debit,2021-12-25,Cheque
723,5399,8518.54,Credit,2020-09-22,Cash
724,5103,31964.41,Credit,2023-04-26,Online Transfer
725,2472,91440.59,Debit,2023-12-04,Debit Card
726,153,8192.83,Credit,2023-04-11,Online Transfer
727,5488,60057.17,Credit,2024-05-24,Cheque
728,4638,21512.15,Debit,2020-02-14,Debit Card
729,5614,61652.0,Credit,2021-07-27,Online Transfer
730,6192,87712.31,Credit,2020-07-14,Online Transfer
731,5189,86258.05,Credit,2024-01-18,Online Transfer
732,1671,31169.38,Credit,2021-12-09,Cheque
733,5177,98527.65,Credit,2020-09-18,Cash
734,245,55482.96,Credit,2020-07-28,Cheque
735,7057,52771.99,Debit,2023-03-28,Debit Card
736,1475,72912.93,Debit,2020-12-24,Cash
737,6475,27338.7,Credit,2020-05-09,Online Transfer
738,4594,9742.15,Debit,2021-01-10,Online Transfer
739,3339,95416.04,Debit,2020-04-27,UPI
740,2960,37900.57,Credit,2022-05-14,Debit Card
741,2624,83762.88,Debit,2024-10-04,Cash
742,7520,19784.73,Credit,2022-03-13,Cash
743,6696,28284.43,Debit,2020-01-18,UPI
744,4841,32807.97,Debit,2024-06-23,Online Transfer
745,7161,55195.45,Credit,2024-09-17,Online Transfer
746,3358,27186.92,Debit,2024-04-05,UPI
747,6930,53089.97,Debit,2022-05-21,Debit Card
748,5381,25068.86,Credit,2022-09-06,UPI
749,5397,41563.16,Credit,2020-08-31,Online Transfer
750,6533,10336.15,Debit,2024-10-29,Online Transfer
751,7132,10265.46,Debit,2021-08-24,Cash
752,3235,34592.71,Debit,2021-09-01,Debit Card
753,6298,725.83,Credit,2022-05-22,Cheque
754,4509,81949.53,Credit,2023-04-16,UPI
755,1296,20134.75,Credit,2021-08-15,UPI
756,1041,92209.81,Debit,2021-12-17,Cash
757,1932,26337.18,Debit,2022-04-06,Cheque
758,3216,28479.31,Debit,2021-09-16,Cash
759,3912,38187.87,Credit,2024-08-20,Debit Card
760,3424,47909.63,Credit,2021-05-04,Cheque
761,2591,26372.64,Credit,2021-01-15,Online Transfer
762,5590,65107.92,Credit,2023-02-22,Online Transfer
763,3544,66307.57,Debit,2023-06-24,UPI
764,7822,82584.45,Credit,2024-04-11,Debit Card
765,3070,17576.58,Credit,2022-02-19,Cheque
766,4043,11050.89,Credit,2021-04-30,Online Transfer
767,6649,42667.93,Credit,2020-04-19,UPI
768,7071,88621.52,Debit,2024-06-06,UPI
769,5199,20920.19,Debit,2024-05-11,UPI
770,1201,47698.32,Debit,2024-04-24,Cheque
771,1633,40608.28,Credit,2024-09-21,Online Transfer
772,7925,20116.61,Credit,2020-07-15,Online Transfer
773,5766,52440.31,Debit,2024-10-17,UPI
774,3189,54184.12,Debit,2024-10-26,Cash
775,4735,61839.15,Debit,2023-06-23,Debit Card
776,5959,19094.91,Credit,2022-10-27,Debit Card
777,1029,30792.41,Credit,2024-01-02,Cheque
778,387,18349.51,Debit,2021-10-08,Online Transfer
779,993,84140.61,Credit,2021-05-26,UPI
780,3860,79398.0,Debit,2020-07-27,Online Transfer
781,7451,6011.95,Credit,2020-10-25,Cheque
782,7549,42056.25,Credit,2024-09-25,Debit Card
783,6752,86216.24,Credit,2021-01-23,Cash
784,1713,86288.22,Credit,2020-08-10,UPI
785,4347,48689.09,Credit,2020-03-31,Cheque
786,1671,72677.05,Credit,2022-01-19,Cheque
787,1293,29264.9,Credit,2020-01-02,UPI
788,1893,95499.51,Credit,2024-06-12,Online Transfer
789,3151,39476.24,Credit,2020-08-08,Online Transfer
790,7344,12268.78,Debit,2022-02-12,Online Transfer
791,5351,17558.29,Debit,2021-07-10,Debit Card
792,4312,44847.67,Debit,2020-06-07,Cash
793,2677,2896.85,Credit,2023-10-13,Cheque
794,4531,27918.44,Debit,2023-01-23,Cash
795,4913,80225.1,Credit,2020-07-23,Online Transfer
796,862,80140.71,Debit,2020-11-15,Online Transfer
797,1198,98091.94,Credit,2020-04-22,Debit Card
798,5714,63727.94,Credit,2020-03-10,Cheque
799,258,50048.07,Debit,2024-05-11,Debit Card
800,3421,56776.72,Debit,2021-08-12,UPI
801,2076,68502.71,Credit,2023-04-12,Cheque
802,4218,1726.49,Credit,2023-05-23,Online Transfer
803,4096,55346.86,Credit,2024-01-21,Online Transfer
804,1805,70384.43,Credit,2023-02-02,Cheque
805,182,25675.69,Debit,2020-04-11,Debit Card
806,1225,33506.74,Credit,2023-08-01,Cheque
807,5338,45203.48,Debit,2023-05-22,Online Transfer
808,1512,27382.2,Debit,2023-09-11,UPI
809,1784,51230.51,Debit,2023-10-20,Cheque
810,6593,59009.16,Credit,2021-05-15,Cash
811,4114,24438.91,Credit,2022-10-25,Cash
812,283,61934.62,Debit,2021-03-29,Debit Card
813,4546,38806.12,Debit,2020-10-05,Cash
814,5822,27209.72,Credit,2023-07-04,Online Transfer
815,2776,16816.77,Credit,2023-05-15,UPI
816,6723,53497.96,Debit,2022-08-28,Debit Card
817,6271,57752.38,Debit,2022-08-30,Cheque
818,7445,44852.6,Credit,2024-10-07,Online Transfer
819,5590,50159.81,Credit,2020-05-04,Cheque
820,766,46276.27,Credit,2024-01-14,Cash
821,3215,59995.95,Credit,2023-05-27,Cheque
822,5497,74127.68,Debit,2022-10-24,UPI
823,6462,20758.21,Credit,2020-05-08,Cash
824,6707,23294.55,Debit,2023-08-03,Cash
825,1195,6902.27,Debit,2022-07-19,Online Transfer
826,2811,61714.08,Debit,2024-03-10,Debit Card
827,4899,2675.15,Credit,2021-01-06,Debit Card
828,4160,94241.52,Credit,2021-11-03,Debit Card
829,5181,66152.58,Debit,2023-02-22,Online Transfer
830,6630,34098.01,Credit,2024-02-08,UPI
831,2435,74503.63,Credit,2022-05-31,Online Transfer
832,7040,90440.36,Debit,2020-09-14,Cash
833,830,50985.62,Credit,2024-02-28,Cash
834,3020,20671.52,Debit,2020-08-13,Cheque
835,1336,9184.89,Debit,2024-09-27,Online Transfer
836,2165,48061.63,Credit,2022-07-25,Cheque
837,3074,89157.39,Debit,2020-03-26,UPI
838,6812,4892.48,Debit,2022-03-27,UPI
839,3845,51473.92,Credit,2023-09-23,UPI
840,5264,56897.48,Debit,2021-04-18,Cash
841,1135,48583.21,Credit,2023-05-20,Cheque
842,2307,64835.08,Debit,2022-03-05,Cheque
843,775,27040.49,Debit,2021-06-06,Debit Card
844,2142,46493.78,Debit,2023-09-06,Cheque
845,6995,76496.47,Debit,2022-07-29,Cheque
846,2079,7481.96,Credit,2023-11-14,Cash
847,41,46057.09,Credit,2022-06-19,Debit Card
848,2747,11543.3,Credit,2023-05-15,Online Transfer
849,2107,4770.04,Debit,2023-05-22,Debit Card
850,5585,72655.71,Debit,2023-08-26,Cash
851,1436,61296.99,Debit,2024-02-25,UPI
852,1102,11465.14,Credit,2020-06-11,Debit Card
853,2223,14508.29,Debit,2023-12-02,Debit Card
854,6793,26854.3,Credit,2021-02-24,Debit Card
855,2839,45417.85,Debit,2022-11-18,Cash
856,5368,73195.7,Debit,2023-05-31,Online Transfer
857,2664,60900.53,Credit,2023-02-26,Cheque
858,2890,75669.73,Credit,2022-09-06,Cash
859,3757,69466.04,Credit,2021-08-19,Cash
860,7643,11860.6,Credit,2022-07-30,Debit Card
861,4225,38583.53,Credit,2023-09-17,UPI
862,7894,55614.94,Credit,2020-03-30,Cash
863,7325,1983.06,Debit,2020-08-30,UPI
864,5631,67403.52,Debit,2024-04-13,Cash
865,5079,43811.3,Credit,2024-04-26,Online Transfer
866,6814,61115.25,Credit,2022-11-17,Debit Card
867,3803,24218.52,Debit,2020-07-04,Debit Card
868,7683,61733.52,Credit,2021-04-19,Cheque
869,2949,64039.78,Credit,2020-07-08,UPI
870,1612,95767.17,Debit,2022-07-29,Cash
871,6782,81385.88,Debit,2021-04-02,UPI
872,1575,54629.3,Credit,2020-07-28,Online Transfer
873,7237,65325.65,Credit,2024-11-12,Debit Card
874,2215,82793.92,Credit,2020-02-23,UPI
875,2341,5537.25,Credit,2020-01-13,UPI
876,6560,88637.62,Debit,2020-03-13,Cheque
877,2290,45934.16,Debit,2023-04-08,Online Transfer
878,7725,42013.32,Credit,2022-02-04,Cheque
879,6034,48892.65,Credit,2021-03-26,UPI
880,868,7835.22,Credit,2020-02-27,Debit Card
881,2065,18080.92,Debit,2021-01-21,Cash
882,3296,458.25,Debit,2021-05-09,Cash
883,5393,12609.32,Debit,2020-10-25,Online Transfer
884,576,34748.04,Debit,2021-03-21,UPI
885,1975,40936.12,Credit,2022-12-21,Cash
886,3442,643.51,Debit,2022-04-20,UPI
887,3184,21677.05,Credit,2024-04-14,UPI
888,2777,97204.45,Debit,2023-08-17,Cash
889,3909,63059.82,Credit,2022-11-03,UPI
890,5182,27827.51,Debit,2022-11-19,Online Transfer
891,7717,47718.37,Debit,2023-10-16,Debit Card
892,5092,13384.06,Credit,2021-07-04,Cheque
893,6634,98448.97,Debit,2024-05-01,Debit Card
894,7750,22316.86,Credit,2023-02-20,Debit Card
895,6268,10702.42,Debit,2024-12-13,Cash
896,647,47471.84,Credit,2020-02-17,Debit Card
897,4557,16601.57,Debit,2020-01-09,UPI
898,3462,57983.3,Credit,2022-11-02,Cheque
899,6864,26373.64,Debit,2020-06-22,Debit Card
900,7752,36645.93,Debit,2023-07-14,Cheque
901,3314,39306.55,Debit,2023-03-07,Online Transfer
902,2755,78297.28,Debit,2020-04-23,Debit Card
903,5565,55640.22,Credit,2021-09-14,UPI
904,358,25871.18,Credit,2021-12-17,UPI
905,4822,68419.16,Credit,2022-09-07,Cheque
906,1731,42790.89,Credit,2022-04-19,Debit Card
907,6973,98378.15,Debit,2024-12-25,Debit Card
908,2384,1832.4,Debit,2020-04-25,UPI
909,2501,86517.16,Debit,2022-05-09,Cash
910,6680,43524.8,Debit,2023-03-20,UPI
911,1397,53003.66,Credit,2024-09-12,Debit Card
912,6791,75335.4,Credit,2020-03-09,Online Transfer
913,3676,25101.88,Debit,2022-02-21,Cheque
914,2746,70220.1,Debit,2021-01-10,Debit Card
915,3854,79403.44,Credit,2024-03-03,UPI
916,7570,30841.43,Debit,2021-12-18,Cheque
917,4366,40445.92,Debit,2023-07-26,Debit Card
918,5175,64037.86,Credit,2020-07-25,Online Transfer
919,746,70204.51,Debit,2021-08-13,Debit Card
920,4379,15579.87,Credit,2023-01-20,Debit Card
921,2138,6582.4,Credit,2024-02-11,Cash
922,7551,96701.91,Credit,2021-03-18,Online Transfer
923,1537,23442.15,Credit,2023-06-22,UPI
924,1677,44732.71,Debit,2020-02-06,Debit Card
925,3537,94346.45,Credit,2021-09-22,Debit Card
926,4976,32377.21,Debit,2022-04-24,Cheque
927,1381,12692.89,Credit,2020-10-01,Cash
928,6996,50935.47,Debit,2021-08-19,Cheque
929,2782,8285.77,Credit,2022-08-08,Online Transfer
930,6954,50920.71,Credit,2021-01-25,Cash
931,573,43343.08,Credit,2023-02-27,Cheque
932,7659,43444.07,Debit,2021-06-10,UPI
933,5088,35480.25,Debit,2021-04-30,UPI
934,3896,15275.69,Credit,2024-06-18,Debit Card
935,7823,78244.01,Credit,2020-05-23,UPI
936,6429,70463.73,Credit,2022-09-14,Online Transfer
937,3985,48199.69,Credit,2022-10-26,Online Transfer
938,6775,6928.66,Debit,2024-12-07,Debit Card
939,2007,59816.02,Debit,2022-04-14,Cheque
940,6751,75164.25,Debit,2024-12-26,Online Transfer
941,2480,9260.39,Debit,2021-08-15,Online Transfer
942,5252,3859.13,Debit,2022-08-07,Cheque
943,4520,23254.77,Debit,2024-11-17,Online Transfer
944,3486,51790.88,Credit,2023-02-02,Debit Card
945,6979,90082.96,Credit,2020-02-28,UPI
946,7938,53429.76,Debit,2022-04-01,Cash
947,7517,34966.05,Debit,2023-09-09,Online Transfer
948,6756,59104.44,Debit,2024-06-18,Cash
949,3791,47711.18,Debit,2020-08-26,Online Transfer
950,7038,85413.46,Debit,2020-03-17,UPI
951,2786,42859.78,Credit,2020-01-03,Debit Card
952,785,15096.93,Debit,2020-07-15,Cheque
953,814,36368.66,Credit,2021-12-13,Cheque
954,32,61286.27,Debit,2020-11-30,Cheque
955,7853,49002.74,Debit,2022-02-26,UPI
956,80,30639.67,Credit,2023-08-16,Cash
957,4629,44512.17,Credit,2022-10-09,UPI
958,2610,24508.62,Debit,2020-12-08,Debit Card
959,3307,67048.54,Debit,2020-11-15,Cheque
960,892,42106.64,Credit,2020-10-01,UPI
961,6086,8218.96,Debit,2022-06-19,Cash
962,3662,1154.12,Debit,2022-06-08,Online Transfer
963,4710,33260.04,Debit,2020-04-28,Debit Card
964,1453,5353.25,Debit,2022-07-26,Debit Card
965,144,2392.81,Debit,2020-02-23,Debit Card
966,7126,61144.93,Debit,2023-02-09,Debit Card
967,7679,17492.21,Credit,2024-12-02,Online Transfer
968,4486,41667.17,Credit,2021-05-02,Cheque
969,7080,88087.15,Debit,2024-03-22,Cash
970,6522,29391.33,Credit,2024-12-09,Online Transfer
971,7450,1947.47,Credit,2024-01-29,UPI
972,1845,96674.8,Debit,2020-08-06,UPI
973,384,66795.87,Debit,2021-03-23,UPI
974,4577,69643.74,Credit,2022-06-08,UPI
975,6211,76527.22,Credit,2021-04-02,Online Transfer
976,2674,42254.66,Credit,2021-04-03,UPI
977,4117,4209.24,Credit,2023-07-09,Debit Card
978,7305,90272.26,Debit,2023-03-04,Cash
979,7221,55837.05,Debit,2023-04-07,Debit Card
980,4282,71195.47,Debit,2020-12-18,Cash
981,6607,95960.77,Debit,2020-09-05,Cheque
982,2261,94622.16,Credit,2021-06-22,Cheque
983,2982,28577.98,Credit,2024-09-30,Cash
984,1258,85414.66,Credit,2023-05-24,UPI
985,1542,67717.66,Debit,2022-10-26,Online Transfer
986,5812,35424.27,Debit,2024-02-25,Online Transfer
987,3755,22128.41,Debit,2020-04-20,Cheque
988,7290,42478.08,Debit,2023-06-04,Cash
989,6148,33675.17,Debit,2021-07-08,Online Transfer
990,773,64706.58,Credit,2022-07-23,Debit Card
991,772,33810.18,Credit,2023-05-10,UPI
992,7230,46008.14,Credit,2022-10-30,Debit Card
993,73,21410.7,Credit,2020-10-06,UPI
994,5280,89468.64,Debit,2023-12-16,UPI
995,2601,22903.69,Credit,2021-08-29,UPI
996,5507,64149.03,Debit,2020-06-07,Debit Card
997,7820,20331.9,Debit,2021-10-30,UPI
998,1614,69691.47,Credit,2022-10-10,Online Transfer
999,717,14860.9,Credit,2020-02-02,Cash
1000,1146,58851.79,Credit,2021-08-04,Cheque
1001,2758,22637.28,Credit,2024-03-09,Debit Card
1002,3463,37357.67,Credit,2024-01-11,Cheque
1003,3069,80731.9,Credit,2021-07-17,Cash
1004,3446,28504.86,Debit,2024-09-07,Cheque
1005,2518,78401.75,Debit,2020-05-20,Online Transfer
1006,2534,97532.65,Debit,2020-11-08,Cash
1007,6313,95989.81,Debit,2023-04-10,Online Transfer
1008,2397,63117.0,Credit,2022-04-03,Debit Card
1009,7743,1057.97,Debit,2023-02-13,UPI
1010,4899,19694.48,Debit,2021-01-05,Debit Card
1011,3865,20650.66,Debit,2024-01-18,Debit Card
1012,3455,24118.18,Debit,2022-12-10,UPI
1013,4706,69324.63,Debit,2022-08-01,UPI
1014,580,15022.54,Credit,2023-10-07,Online Transfer
1015,3116,50893.4,Debit,2024-01-31,Online Transfer
1016,2865,73752.78,Debit,2023-05-16,Cheque
1017,1603,13806.59,Credit,2020-11-04,Online Transfer
1018,5455,27925.03,Credit,2024-01-27,Debit Card
1019,6081,6464.95,Credit,2021-05-09,Cheque
1020,6482,55861.78,Debit,2020-12-29,Debit Card
1021,7085,84800.46,Debit,2023-08-29,Cheque
1022,751,90580.82,Debit,2023-11-27,Cheque
1023,5003,51076.33,Credit,2024-08-05,Debit Card
1024,4228,69373.11,Debit,2024-11-13,Debit Card
1025,2030,31396.7,Debit,2021-10-13,Cheque
1026,4223,29453.1,Debit,2023-08-07,Cheque
1027,6452,2042.51,Credit,2021-07-01,Cheque
1028,3285,77293.29,Debit,2020-05-23,Debit Card
1029,4535,4690.32,Credit,2024-05-18,Online Transfer
